"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4ring1#9","4-4ring1","other","4-4ring1","touch"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4ring1#10","4-4ring1","other","4-4ring1","touch"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4cyli#14","4-4cyli","other","4-4cyli","touch"
"4-4cyli#7","4-4cyli","other","4-4cyli","4-4ring1#13","4-4ring1","other","4-4ring1","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4ring1#7","4-4ring1","other","4-4ring1","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4ring1#8","4-4ring1","other","4-4ring1","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4cyli#9","4-4cyli","other","4-4cyli","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4cyli#10","4-4cyli","other","4-4cyli","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4ring1#9","4-4ring1","other","4-4ring1","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4ring1#10","4-4ring1","other","4-4ring1","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4cyli#8","4-4cyli","other","4-4cyli","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4ring1#8","4-4ring1","other","4-4ring1","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4cyli#9","4-4cyli","other","4-4cyli","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4cyli#10","4-4cyli","other","4-4cyli","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4ring1#9","4-4ring1","other","4-4ring1","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4ring1#10","4-4ring1","other","4-4ring1","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4ring1#7","4-4ring1","other","4-4ring1","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4cyli#9","4-4cyli","other","4-4cyli","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4cyli#10","4-4cyli","other","4-4cyli","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4ring1#9","4-4ring1","other","4-4ring1","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4ring1#10","4-4ring1","other","4-4ring1","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4cyli#14","4-4cyli","other","4-4cyli","touch"
"4-4ring1#8","4-4ring1","other","4-4ring1","4-4ring1#13","4-4ring1","other","4-4ring1","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4cyli#10","4-4cyli","other","4-4cyli","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4ring1#9","4-4ring1","other","4-4ring1","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4ring1#10","4-4ring1","other","4-4ring1","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4ring1#12","4-4ring1","other","4-4ring1","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4cyli#14","4-4cyli","other","4-4cyli","touch"
"4-4cyli#9","4-4cyli","other","4-4cyli","4-4ring1#13","4-4ring1","other","4-4ring1","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4ring1#9","4-4ring1","other","4-4ring1","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4ring1#10","4-4ring1","other","4-4ring1","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4ring1#12","4-4ring1","other","4-4ring1","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4cyli#14","4-4cyli","other","4-4cyli","touch"
"4-4cyli#10","4-4cyli","other","4-4cyli","4-4ring1#13","4-4ring1","other","4-4ring1","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4ring1#10","4-4ring1","other","4-4ring1","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4ring1#12","4-4ring1","other","4-4ring1","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4cyli#14","4-4cyli","other","4-4cyli","touch"
"4-4ring1#9","4-4ring1","other","4-4ring1","4-4ring1#13","4-4ring1","other","4-4ring1","touch"
"4-4ring1#10","4-4ring1","other","4-4ring1","4-4cyli#11","4-4cyli","other","4-4cyli","touch"
"4-4ring1#10","4-4ring1","other","4-4ring1","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4ring1#10","4-4ring1","other","4-4ring1","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
"4-4ring1#10","4-4ring1","other","4-4ring1","4-4ring1#12","4-4ring1","other","4-4ring1","touch"
"4-4ring1#10","4-4ring1","other","4-4ring1","4-4cyli#13","4-4cyli","other","4-4cyli","touch"
"4-4ring1#10","4-4ring1","other","4-4ring1","4-4cyli#14","4-4cyli","other","4-4cyli","touch"
"4-4ring1#10","4-4ring1","other","4-4ring1","4-4ring1#13","4-4ring1","other","4-4ring1","touch"
"4-4cyli#11","4-4cyli","other","4-4cyli","4-4cyli#12","4-4cyli","other","4-4cyli","touch"
"4-4cyli#11","4-4cyli","other","4-4cyli","4-4ring1#11","4-4ring1","other","4-4ring1","touch"
