"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3832#1","3832","plate","Plate 2 x 10","3020#1","3020","plate","Plate 2 x 4","touch"
"3832#1","3832","plate","Plate 2 x 10","3020#2","3020","plate","Plate 2 x 4","touch"
"3832#1","3832","plate","Plate 2 x 10","3007#1","3007","brick","Brick 2 x 8","stack"
"3832#1","3832","plate","Plate 2 x 10","3298#1","3298","slope","Slope 33° 3 x 2","stack"
"3832#1","3832","plate","Plate 2 x 10","3298#2","3298","slope","Slope 33° 3 x 2","stack"
"3832#1","3832","plate","Plate 2 x 10","3002#2","3002","brick","Brick 2 x 3","stack"
"3020#1","3020","plate","Plate 2 x 4","3298#1","3298","slope","Slope 33° 3 x 2","stack"
"3020#2","3020","plate","Plate 2 x 4","3298#2","3298","slope","Slope 33° 3 x 2","stack"
"3007#1","3007","brick","Brick 2 x 8","3002#1","3002","brick","Brick 2 x 3","touch"
"3007#1","3007","brick","Brick 2 x 8","3002#2","3002","brick","Brick 2 x 3","touch"
"3007#1","3007","brick","Brick 2 x 8","3298#3","3298","slope","Slope 33° 3 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3298#4","3298","slope","Slope 33° 3 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3003#1","3003","brick","Brick 2 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3004#1","3004","brick","Brick 1 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3004#2","3004","brick","Brick 1 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3298#6","3298","slope","Slope 33° 3 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3298#7","3298","slope","Slope 33° 3 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3022#3","3022","plate","Plate 2 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3003#2","3003","brick","Brick 2 x 2","touch"
"3007#1","3007","brick","Brick 2 x 8","3004#3","3004","brick","Brick 1 x 2","stack"
"3007#1","3007","brick","Brick 2 x 8","3003#3","3003","brick","Brick 2 x 2","stack"
"3007#1","3007","brick","Brick 2 x 8","3003#4","3003","brick","Brick 2 x 2","stack"
"3007#1","3007","brick","Brick 2 x 8","32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3007#1","3007","brick","Brick 2 x 8","32073#1","32073","technic","Technic Axle 5","stack"
"3007#1","3007","brick","Brick 2 x 8","32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3007#1","3007","brick","Brick 2 x 8","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3007#1","3007","brick","Brick 2 x 8","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3007#1","3007","brick","Brick 2 x 8","6134#1","6134","minifig","Hinge Brick 2 x 2 Top Plate Thin","touch"
"3007#1","3007","brick","Brick 2 x 8","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","touch"
"3298#1","3298","slope","Slope 33° 3 x 2","3298#6","3298","slope","Slope 33° 3 x 2","touch"
"3298#2","3298","slope","Slope 33° 3 x 2","3298#5","3298","slope","Slope 33° 3 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","3298#4","3298","slope","Slope 33° 3 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","3298#5","3298","slope","Slope 33° 3 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","3298#6","3298","slope","Slope 33° 3 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","3022#3","3022","plate","Plate 2 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","3003#2","3003","brick","Brick 2 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3002#1","3002","brick","Brick 2 x 3","32073#1","32073","technic","Technic Axle 5","stack"
"3002#1","3002","brick","Brick 2 x 3","32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3002#1","3002","brick","Brick 2 x 3","6134#1","6134","minifig","Hinge Brick 2 x 2 Top Plate Thin","touch"
"3002#1","3002","brick","Brick 2 x 3","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","touch"
"3002#2","3002","brick","Brick 2 x 3","3298#3","3298","slope","Slope 33° 3 x 2","touch"
"3002#2","3002","brick","Brick 2 x 3","3003#1","3003","brick","Brick 2 x 2","touch"
"3002#2","3002","brick","Brick 2 x 3","3298#5","3298","slope","Slope 33° 3 x 2","touch"
"3002#2","3002","brick","Brick 2 x 3","3298#6","3298","slope","Slope 33° 3 x 2","touch"
"3002#2","3002","brick","Brick 2 x 3","3298#7","3298","slope","Slope 33° 3 x 2","touch"
"3002#2","3002","brick","Brick 2 x 3","3004#3","3004","brick","Brick 1 x 2","stack"
"3002#2","3002","brick","Brick 2 x 3","3003#4","3003","brick","Brick 2 x 2","stack"
"3002#2","3002","brick","Brick 2 x 3","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3002#2","3002","brick","Brick 2 x 3","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3298#3","3298","slope","Slope 33° 3 x 2","3022#1","3022","plate","Plate 2 x 2","stack"
"3298#3","3298","slope","Slope 33° 3 x 2","3298#7","3298","slope","Slope 33° 3 x 2","touch"
"3298#3","3298","slope","Slope 33° 3 x 2","3004#3","3004","brick","Brick 1 x 2","stack"
"3298#4","3298","slope","Slope 33° 3 x 2","3022#2","3022","plate","Plate 2 x 2","stack"
"3298#4","3298","slope","Slope 33° 3 x 2","3022#3","3022","plate","Plate 2 x 2","touch"
"3298#4","3298","slope","Slope 33° 3 x 2","3003#2","3003","brick","Brick 2 x 2","touch"
"3298#4","3298","slope","Slope 33° 3 x 2","32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","stack"
"3298#4","3298","slope","Slope 33° 3 x 2","6134#1","6134","minifig","Hinge Brick 2 x 2 Top Plate Thin","touch"
"3298#4","3298","slope","Slope 33° 3 x 2","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","touch"
"3022#2","3022","plate","Plate 2 x 2","3022#3","3022","plate","Plate 2 x 2","stack"
"3003#1","3003","brick","Brick 2 x 2","3004#1","3004","brick","Brick 1 x 2","touch"
"3003#1","3003","brick","Brick 2 x 2","3004#2","3004","brick","Brick 1 x 2","touch"
"3003#1","3003","brick","Brick 2 x 2","3298#6","3298","slope","Slope 33° 3 x 2","touch"
"3003#1","3003","brick","Brick 2 x 2","3298#7","3298","slope","Slope 33° 3 x 2","touch"
"3003#1","3003","brick","Brick 2 x 2","3004#3","3004","brick","Brick 1 x 2","touch"
"3003#1","3003","brick","Brick 2 x 2","3003#3","3003","brick","Brick 2 x 2","touch"
"3003#1","3003","brick","Brick 2 x 2","3003#4","3003","brick","Brick 2 x 2","touch"
"3003#1","3003","brick","Brick 2 x 2","32073#1","32073","technic","Technic Axle 5","touch"
"3003#1","3003","brick","Brick 2 x 2","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3003#1","3003","brick","Brick 2 x 2","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3003#1","3003","brick","Brick 2 x 2","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3003#1","3003","brick","Brick 2 x 2","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3003#1","3003","brick","Brick 2 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3004#1","3004","brick","Brick 1 x 2","3298#5","3298","slope","Slope 33° 3 x 2","touch"
"3004#1","3004","brick","Brick 1 x 2","3003#3","3003","brick","Brick 2 x 2","touch"
"3004#1","3004","brick","Brick 1 x 2","32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#1","3004","brick","Brick 1 x 2","32073#1","32073","technic","Technic Axle 5","touch"
"3004#1","3004","brick","Brick 1 x 2","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#1","3004","brick","Brick 1 x 2","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#1","3004","brick","Brick 1 x 2","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3004#1","3004","brick","Brick 1 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3004#2","3004","brick","Brick 1 x 2","3298#6","3298","slope","Slope 33° 3 x 2","touch"
"3004#2","3004","brick","Brick 1 x 2","3003#4","3003","brick","Brick 2 x 2","touch"
"3004#2","3004","brick","Brick 1 x 2","32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#2","3004","brick","Brick 1 x 2","32073#1","32073","technic","Technic Axle 5","touch"
"3004#2","3004","brick","Brick 1 x 2","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#2","3004","brick","Brick 1 x 2","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#2","3004","brick","Brick 1 x 2","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3004#2","3004","brick","Brick 1 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3298#5","3298","slope","Slope 33° 3 x 2","3298#7","3298","slope","Slope 33° 3 x 2","touch"
"3298#5","3298","slope","Slope 33° 3 x 2","3003#2","3003","brick","Brick 2 x 2","touch"
"3298#5","3298","slope","Slope 33° 3 x 2","3003#3","3003","brick","Brick 2 x 2","touch"
"3298#5","3298","slope","Slope 33° 3 x 2","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3298#6","3298","slope","Slope 33° 3 x 2","3298#7","3298","slope","Slope 33° 3 x 2","touch"
"3298#6","3298","slope","Slope 33° 3 x 2","3003#4","3003","brick","Brick 2 x 2","touch"
"3298#6","3298","slope","Slope 33° 3 x 2","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3298#6","3298","slope","Slope 33° 3 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3298#7","3298","slope","Slope 33° 3 x 2","3004#3","3004","brick","Brick 1 x 2","touch"
"3298#7","3298","slope","Slope 33° 3 x 2","3003#4","3003","brick","Brick 2 x 2","touch"
"3298#7","3298","slope","Slope 33° 3 x 2","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3298#7","3298","slope","Slope 33° 3 x 2","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3298#7","3298","slope","Slope 33° 3 x 2","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3298#7","3298","slope","Slope 33° 3 x 2","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3298#7","3298","slope","Slope 33° 3 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3022#3","3022","plate","Plate 2 x 2","3003#2","3003","brick","Brick 2 x 2","touch"
"3022#3","3022","plate","Plate 2 x 2","6134#1","6134","minifig","Hinge Brick 2 x 2 Top Plate Thin","stack"
"3022#3","3022","plate","Plate 2 x 2","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","stack"
"3003#2","3003","brick","Brick 2 x 2","3003#3","3003","brick","Brick 2 x 2","touch"
"3003#2","3003","brick","Brick 2 x 2","3003#4","3003","brick","Brick 2 x 2","touch"
"3003#2","3003","brick","Brick 2 x 2","32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3003#2","3003","brick","Brick 2 x 2","32073#1","32073","technic","Technic Axle 5","touch"
"3003#2","3003","brick","Brick 2 x 2","32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3003#2","3003","brick","Brick 2 x 2","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"3003#2","3003","brick","Brick 2 x 2","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","touch"
"3004#3","3004","brick","Brick 1 x 2","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#3","3004","brick","Brick 1 x 2","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3004#3","3004","brick","Brick 1 x 2","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3004#3","3004","brick","Brick 1 x 2","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3004#3","3004","brick","Brick 1 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3003#3","3003","brick","Brick 2 x 2","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"3003#3","3003","brick","Brick 2 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3003#3","3003","brick","Brick 2 x 2","3036#1","3036","plate","Plate 6 x 8","touch"
"3003#4","3003","brick","Brick 2 x 2","41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","touch"
"3003#4","3003","brick","Brick 2 x 2","32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3003#4","3003","brick","Brick 2 x 2","32062#1","32062","technic","Technic Axle 2 Notched","touch"
"3003#4","3003","brick","Brick 2 x 2","32073#1","32073","technic","Technic Axle 5","touch"
"3003#4","3003","brick","Brick 2 x 2","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3003#4","3003","brick","Brick 2 x 2","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"3003#4","3003","brick","Brick 2 x 2","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"3003#4","3003","brick","Brick 2 x 2","3022#4","3022","plate","Plate 2 x 2","touch"
"3003#4","3003","brick","Brick 2 x 2","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"3003#4","3003","brick","Brick 2 x 2","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"3003#4","3003","brick","Brick 2 x 2","3036#1","3036","plate","Plate 6 x 8","touch"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","32062#1","32062","technic","Technic Axle 2 Notched","touch"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","32073#1","32073","technic","Technic Axle 5","stack"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","2420#1","2420","plate","Plate 2 x 2 Corner","stack"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","2420#2","2420","plate","Plate 2 x 2 Corner","stack"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"41680#1","41680","technic","Technic Pin with Friction with Click Rotation Ring","3036#1","3036","plate","Plate 6 x 8","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","32062#1","32062","technic","Technic Axle 2 Notched","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","32073#1","32073","technic","Technic Axle 5","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3036#1","3036","plate","Plate 6 x 8","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#1","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#2","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#3","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#4","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#5","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#6","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#7","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#1","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#8","6636","tile","Tile 1 x 6 with Groove","touch"
"32062#1","32062","technic","Technic Axle 2 Notched","32073#1","32073","technic","Technic Axle 5","stack"
"32062#1","32062","technic","Technic Axle 2 Notched","32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"32062#1","32062","technic","Technic Axle 2 Notched","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"32062#1","32062","technic","Technic Axle 2 Notched","2420#1","2420","plate","Plate 2 x 2 Corner","stack"
"32062#1","32062","technic","Technic Axle 2 Notched","2420#2","2420","plate","Plate 2 x 2 Corner","stack"
"32062#1","32062","technic","Technic Axle 2 Notched","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"32062#1","32062","technic","Technic Axle 2 Notched","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"32062#1","32062","technic","Technic Axle 2 Notched","3036#1","3036","plate","Plate 6 x 8","touch"
"32073#1","32073","technic","Technic Axle 5","32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"32073#1","32073","technic","Technic Axle 5","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"32073#1","32073","technic","Technic Axle 5","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"32073#1","32073","technic","Technic Axle 5","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"32073#1","32073","technic","Technic Axle 5","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","stack"
"32073#1","32073","technic","Technic Axle 5","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","stack"
"32073#1","32073","technic","Technic Axle 5","3036#1","3036","plate","Plate 6 x 8","stack"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6134#1","6134","minifig","Hinge Brick 2 x 2 Top Plate Thin","stack"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3036#1","3036","plate","Plate 6 x 8","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#1","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#2","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#3","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#4","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#5","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#6","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#7","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#2","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","6636#8","6636","tile","Tile 1 x 6 with Groove","touch"
"32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
"32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"32064c#3","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3022#4","3022","plate","Plate 2 x 2","touch"
"32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3022#4","3022","plate","Plate 2 x 2","touch"
"32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","touch"
"32064c#4","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","3036#1","3036","plate","Plate 6 x 8","touch"
"2420#1","2420","plate","Plate 2 x 2 Corner","3022#4","3022","plate","Plate 2 x 2","touch"
"2420#1","2420","plate","Plate 2 x 2 Corner","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","stack"
"2420#1","2420","plate","Plate 2 x 2 Corner","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","stack"
"2420#1","2420","plate","Plate 2 x 2 Corner","3036#1","3036","plate","Plate 6 x 8","stack"
"2420#2","2420","plate","Plate 2 x 2 Corner","3022#4","3022","plate","Plate 2 x 2","touch"
"2420#2","2420","plate","Plate 2 x 2 Corner","41679#1","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","stack"
"2420#2","2420","plate","Plate 2 x 2 Corner","41679#2","41679","technic","Technic Rotation Joint [Half-Ball 3L Thin Beam]","stack"
"2420#2","2420","plate","Plate 2 x 2 Corner","3036#1","3036","plate","Plate 6 x 8","stack"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","3036#1","3036","plate","Plate 6 x 8","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#1","6636","tile","Tile 1 x 6 with Groove","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#2","6636","tile","Tile 1 x 6 with Groove","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#3","6636","tile","Tile 1 x 6 with Groove","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#4","6636","tile","Tile 1 x 6 with Groove","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#5","6636","tile","Tile 1 x 6 with Groove","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#6","6636","tile","Tile 1 x 6 with Groove","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#7","6636","tile","Tile 1 x 6 with Groove","touch"
"3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","6636#8","6636","tile","Tile 1 x 6 with Groove","touch"
"6134#1","6134","minifig","Hinge Brick 2 x 2 Top Plate Thin","3937#1","3937","minifig","Hinge Brick 1 x 2 Base","touch"
"41681#1","41681","technic","Technic Rotation Joint Socket with 3L Thick Beam","32064c#5","32064c","technic","Technic Brick 1 x 2 with Axle Hole Type 1 [+ Opening] and Bottom Ridges","touch"
