inventory_id,part_num,color_id,quantity,is_spare,img_url.x,version,set_num,part_name,part_cat_id,part_material,part_category,color_name,rgb,is_trans,set_name,year,theme_id,num_parts,img_url.y,theme,parent_id,element_id
4813,63965,297,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4600270.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Pearl Gold,AA7F2E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6170470
4813,63965,297,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4600270.jpg,1,7962-1,Bar 6L with Stop Ring,32,Plastic,"Bars, Ladders and Fences",Pearl Gold,AA7F2E,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6061541
4813,64567,80,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4548731.jpg,1,7962-1,Weapon Lightsaber Hilt with Bottom Ring,27,Plastic,Minifig Accessories,Metallic Silver,A5A9B4,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6051389
4813,64567,80,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4548731.jpg,1,7962-1,Weapon Lightsaber Hilt with Bottom Ring,27,Plastic,Minifig Accessories,Metallic Silver,A5A9B4,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4542406
4813,64567,80,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4548731.jpg,1,7962-1,Weapon Lightsaber Hilt with Bottom Ring,27,Plastic,Minifig Accessories,Metallic Silver,A5A9B4,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4548731
4813,64712,25,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4540177.jpg,1,7962-1,Wheel Hard Plastic with Small Cleats and Flanges,29,Plastic,Wheels and Tyres,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4540177
4813,6536,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210851.jpg,1,7962-1,Technic Axle and Pin Connector Perpendicular,12,Plastic,Technic Connectors,Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6536199
4813,6536,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210851.jpg,1,7962-1,Technic Axle and Pin Connector Perpendicular,12,Plastic,Technic Connectors,Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4210851
4813,6536,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210851.jpg,1,7962-1,Technic Axle and Pin Connector Perpendicular,12,Plastic,Technic Connectors,Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6261374
4813,6541,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210639.jpg,1,7962-1,Technic Brick 1 x 1 with Hole,8,Plastic,Technic Bricks,Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4210639
