"timescale","net","obs","sub_lo","sub_hi","null_lo","null_hi"
0.0115946335729286,"6600-1",0.988488517631009,0.988489280306191,0.989192150847953,0.988486287965232,0.988487971166938
0.0120315418253672,"6600-1",0.988057976988407,0.988058797907675,0.988787982399362,0.988055576304724,0.988057387980384
0.0124849136270718,"6600-1",0.98761145972993,0.987612343328432,0.988368820200977,0.987608874918755,0.987610824843285
0.0129553693564695,"6600-1",0.987148382632422,0.987149333681533,0.987934117232106,0.98714559958016,0.987147698268558
0.0134435527690482,"6600-1",0.986668141921353,0.986669165553985,0.987483307221108,0.986665145433612,0.986667404196565
0.0139501318782496,"6600-1",0.986170112603719,0.986171214341518,0.987015804022433,0.986166886322671,0.986169317326289
0.014475799869556,"6600-1",0.985653647783795,0.985654833566362,0.986531000977809,0.985650174099228,0.98565279042921
0.0150212760490211,"6600-1",0.985118077961681,0.985119354177965,0.986028270261532,0.98511433791527,0.985117153645819
0.0155873068275443,"6600-1",0.984562710314614,0.984564083836636,0.98550696220987,0.984558683496898,0.984561713764732
0.0161746667422334,"6600-1",0.983986827961082,0.983988306180149,0.9849664046346,0.983982492400577,0.983985753484407
0.0167841595162548,"6600-1",0.983389689207786,0.983391280073398,0.984405902120783,0.983385021251665,0.983388530657519
0.0174166191586207,"6600-1",0.982770526779597,0.982772238841213,0.983824735308895,0.982765500965266,0.98276927751811
0.0180729111054183,"6600-1",0.982128547032667,0.982130389484569,0.983222160161534,0.982123135949574,0.982127199891655
0.018753933404043,"6600-1",0.981462929150966,0.981464911880415,0.982597407214929,0.981457103205566,0.981461476388281
0.0194606179420556,"6600-1",0.980772824326533,0.980774957965469,0.981949680815593,0.980766551702409,0.980771257579445
0.0201939317223454,"6600-1",0.980057354923851,0.980059650904397,0.981278158342515,0.980050601402254,0.980055665158407
0.0209548781863436,"6600-1",0.979315613628834,0.979318084242851,0.980581989415364,0.979308342373074,0.979313791084989
0.0217444985870983,"6600-1",0.978546662582958,0.978549321045974,0.979860295089266,0.978538834136605,0.97854469671512
0.0225638734140894,"6600-1",0.977749532503254,0.977752393023048,0.979112167036839,0.977741104198173,0.977747411915844
0.0234141238717333,"6600-1",0.976923221788905,0.976926299639091,0.978336666718216,0.976914147506872,0.976920934166502
0.0242964134136008,"6600-1",0.976066695615358,0.976070007214321,0.977532824539968,0.976056925897304,0.976064227646962
0.0252119493344467,"6600-1",0.975178885016976,0.975182448012537,0.976699639003904,0.975168366623248,0.975176222313888
0.0261619844222311,"6600-1",0.974258685959395,0.974262519319591,0.975836075846897,0.974247361581545,0.974255812966141
0.0271478186723907,"6600-1",0.973304958402884,0.973309082513325,0.974941067172998,0.973292766353587,0.973301858300607
0.0281708010667087,"6600-1",0.972316525358209,0.972320962126427,0.974013510579278,0.972303399237652,0.972313179959841
0.029232331419215,"6600-1",0.971292171936627,0.971296944903933,0.973052268276986,0.971278040273606,0.971288561573146
0.0303338622916434,"6600-1",0.970230644395854,0.970235778857209,0.972056166209803,0.97021543026168,0.970226747792845
0.0314769009810677,"6600-1",0.969130649184058,0.969136172316506,0.971023993171155,0.969114269777221,0.969126443327706
0.0326630115824352,"6600-1",0.967990851984111,0.967996792984363,0.969954499922753,0.967973218183511,0.967986311975728
0.0338938171288204,"6600-1",0.966809876760614,0.966816266992406,0.96884639831676,0.966790892689229,0.966804975658668
0.035171001812328,"6600-1",0.965586304812413,0.96559317796429,0.967698360424221,0.965565869936765,0.965581013460969
0.0364963132886836,"6600-1",0.964318673833629,0.964326066087869,0.96650901767261,0.964296678550983,0.964312960675987
0.0378715650686657,"6600-1",0.96300547698648,0.963013427199893,0.96527695999569,0.962981800257218,0.962999307862724
0.0392986389996522,"6600-1",0.961645161989513,0.961653711886901,0.964000734999093,0.961619673873944,0.961638499916511
0.0407794878406749,"6600-1",0.960236130225136,0.960245324606264,0.962678847145386,0.960208692433952,0.960228935157463
0.0423161379345089,"6600-1",0.958776735870762,0.958786622831706,0.961309756962696,0.958747199592921,0.95876896444083
0.04391069198045,"6600-1",0.957265285058171,0.957275916227994,0.959891880281321,0.957233490164839,0.957256890293717
0.0455653319115766,"6600-1",0.955700035066135,0.955711465859869,0.958423587503123,0.95566580925497,0.955690972432988
0.047282321880432,"6600-1",0.954079193551751,0.954091483440733,0.956903202908875,0.954042351427136,0.954069410246352
0.0490640113572131,"6600-1",0.952400917826367,0.952414130627035,0.95532900400918,0.952361259910873,0.952390355707813
0.0509128383447049,"6600-1",0.950663314182458,0.95067751836476,0.953699220944989,0.950620625854492,0.950651910333033
0.0528313327143598,"6600-1",0.948864437278291,0.948879706294933,0.952012035944211,0.948818487630527,0.948852123307751
0.0548221196680871,"6600-1",0.947002289587745,0.947018702225565,0.950265582841408,0.94695283020055,0.946988991612905
0.0568879233304891,"6600-1",0.945074820923198,0.945092461678004,0.948457946668071,0.945021584642947,0.945060459063621
0.05903157047646,"6600-1",0.943079928039957,0.943098887516261,0.946587163321491,0.943022627507335,0.943064415804086
0.0612559943992475,"6600-1",0.941015454331318,0.941035829668432,0.944651219320837,0.940953780441313,0.940998698057428
0.063564238924271,"6600-1",0.938879189623969,0.938901084950026,0.942648051659608,0.938812809786615,0.938861087872881
0.0659594625741874,"6600-1",0.936668870084102,0.936692396999604,0.940575547764243,0.936597426566622,0.936649312979418
0.068444942890906,"6600-1",0.934382178245295,0.93440745633789,0.938431545569328,0.934305295318328,0.93436104675657
0.0710240809204638,"6600-1",0.932016743169911,0.932043900562144,0.936213833720459,0.931934015488331,0.931993908333782
0.0737004058669003,"6600-1",0.92957014075654,0.929599314280353,0.933920151916558,0.929481126523826,0.929545462830367
0.0764775799214998,"6600-1",0.927039894206719,0.927071230639547,0.931548191404073,0.926944118539472,0.927013221748864
0.0793594032740076,"6600-1",0.924423474664992,0.924457131266683,0.929095595636279,0.924320427171805,0.924394643535324
0.0823498193126803,"6600-1",0.921718302047157,0.921754447154878,0.926559961111589,0.921607434441178,0.921687134320827
0.0854529200202822,"6600-1",0.918921746072362,0.918960559839816,0.923938838405566,0.91880244968096,0.918888048859306
0.0886729515734147,"6600-1",0.916031127515564,0.916072802696774,0.921229733412069,0.91590274208133,0.915994691677544
0.0920143201528385,"6600-1",0.913043719697706,0.91308846247751,0.918430108809756,0.912905556220052,0.913004315383147
0.0954815979727403,"6600-1",0.90995675023181,0.910004781105214,0.915537385770927,0.909808067933575,0.909914050369634
0.0990795295371942,"6600-1",0.906767403044054,0.906818957746632,0.912548945930458,0.906607405540628,0.906721125212101
0.102813038132378,"6600-1",0.903472820689738,0.903528151181257,0.909462133633349,0.903300651882809,0.903422657684622
0.10668723256343,"6600-1",0.900070106984872,0.900129482488345,0.906274258480144,0.899884882127344,0.900015724609021
0.11070741414516,"6600-1",0.89655632997495,0.89662003807327,0.902982598190189,0.896357078671401,0.896497364625215
0.114879083956192,"6600-1",0.892928525263242,0.892996873055527,0.899584401803413,0.892714258581421,0.892864581303646
0.119207950366445,"6600-1",0.889183699721675,0.88925701504139,0.896076893241916,0.888953298401865,0.889114346621433
0.123699936848278,"6600-1",0.885318835608071,0.885397468304916,0.892457275253253,0.885071098450443,0.885243604824475
0.128361190081958,"6600-1",0.881330895114125,0.88141521840155,0.888722733757835,0.881064461363328,0.88124927669825
0.133198088366574,"6600-1",0.877216825369037,0.877307237239116,0.884870442623257,0.876930116093811,0.877128264270479
0.138217250347879,"6600-1",0.87297356392416,0.873070488631377,0.880897568888747,0.872665069437089,0.872877455969166
0.143425544075018,"6600-1",0.868598044744347,0.868701934359628,0.876801278463098,0.868266291633307,0.868493732259717
0.148830096398533,"6600-1",0.864087204731854,0.864198540767911,0.872578742319569,0.86373046385377,0.863974024694094
0.154438302722498,"6600-1",0.859437990808699,0.859557285917466,0.868227143211128,0.859054403080311,0.859315296716101
0.160257837124139,"6600-1",0.854647367583194,0.854775167325748,0.86374368292918,0.854234938529109,0.854514344335211
0.166296662854775,"6600-1",0.84971232562602,0.849849210314983,0.859125590128448,0.849268915894532,0.849568087408287
0.172563043236462,"6600-1",0.844629890380598,0.844776476994515,0.854370128739987,0.844153205644227,0.844473474543293
0.179065552969238,"6600-1",0.839397131731628,0.839554075900276,0.849474606993365,0.838884711939007,0.839227486399291
0.185813089864445,"6600-1",0.834011174254498,0.83417917231344,0.844436387067792,0.833460382199355,0.833827161192524
0.192814887020195,"6600-1",0.828469208166756,0.828648999278744,0.839252895390445,0.827877217338937,0.828269590910982
0.200080525455621,"6600-1",0.822768501000926,0.822960869340958,0.833921633598276,0.822132282683823,0.822551936055568
0.207619947221214,"6600-1",0.816906410015692,0.817112187015631,0.828440190177338,0.816222719593987,0.816671437722153
0.215443469003189,"6600-1",0.810880395359682,0.811100462007327,0.822806252790884,0.81014575780111,0.810625430026627
0.223561796240478,"6600-1",0.804688033998876,0.804923323185291,0.817017621304328,0.803898728473781,0.804411353241472
0.231986037773692,"6600-1",0.798327034414861,0.798578533322514,0.811072221511451,0.797479078017682,0.798026767648687
0.240727721046074,"6600-1",0.791795252076806,0.79206400459974,0.804968119561985,0.790884382614388,0.791469368109676
0.249798807877256,"6600-1",0.78509070568505,0.785377814870822,0.798703537085914,0.784112393726858,0.784736999347877
0.259211710831406,"6600-1",0.778211594178546,0.778518224680062,0.792276867004373,0.777160982592607,0.777827671934493
0.268979310202152,"6600-1",0.771156314492046,0.771483695015676,0.785686690010963,0.770028199217434,0.770740032780659
0.279114971637539,"6600-1",0.763923480041807,0.764272905776277,0.778931791700513,0.762712300181173,0.763471522797896
0.289632564429116,"6600-1",0.756511939910709,0.756885239026081,0.772011180314847,0.755211755545219,0.756020948119766
0.300546480490206,"6600-1",0.748920798694961,0.749319562008947,0.764924105066891,0.747525267618156,0.748387856921711
0.311871654049304,"6600-1",0.741149436965017,0.741575276332798,0.757670074995442,0.739651790323759,0.74057092670723
0.323623582085561,"6600-1",0.733197532282888,0.733652147797431,0.750248878293219,0.731590549120158,0.732569548486857
0.335818345534322,"6600-1",0.725065080706761,0.725550263999944,0.742660602040209,0.723341061408815,0.724383409872322
0.348472631291726,"6600-1",0.716752418701589,0.717270056189423,0.734905652263086,0.714903157361078,0.716011056040494
0.361603755048481,"6600-1",0.708260245361351,0.708812321406006,0.726984774229371,0.706277001078437,0.70745397191557
0.375229684984064,"6600-1",0.69958964483467,0.700178244792962,0.718899072872249,0.697463111990281,0.698712848023478
0.389369066353757,"6600-1",0.690742108830877,0.691369421955567,0.710650033228522,0.688462386379934,0.689788709731049
0.40404124700218,"6600-1",0.681719559068078,0.682386772505464,0.702239540758106,0.679276118916173,0.68068294711487
0.419266303838216,"6600-1",0.672524369508734,0.673232988190791,0.69366990139893,0.669905587402295,0.671397430991096
0.435065070307563,"6600-1",0.663159388211584,0.663913530391845,0.684943861196148,0.660351596112909,0.661934437059412
0.451459164900511,"6600-1",0.653627958611691,0.654431145449041,0.676064625329307,0.650620281378603,0.652296696497944
0.468471020733939,"6600-1",0.643933940023075,0.644789014197107,0.667035876345834,0.640712943150374,0.642487414630073
0.486123916248023,"6600-1",0.634081727141037,0.634991658444126,0.657861791393922,0.630633172976945,0.632510288653067
0.504442007059659,"6600-1",0.624076268304128,0.625044155158427,0.648547058233013,0.620385080601918,0.622369524217545
0.523450359016175,"6600-1",0.613923082258982,0.614952152476685,0.63909688978571,0.609972835237644,0.612069850634156
0.543174982494583,"6600-1",0.603628273155333,0.604721027744403,0.629517036981503,0.599399923383598,0.601616534472176
0.563642867993284,"6600-1",0.59319854348368,0.594359797516791,0.619813799630397,0.588673871873211,0.591019288420032
0.584882023064938,"6600-1",0.5826412046548,0.583874492796245,0.609994035053838,0.57780096239121,0.580281173587352
0.606921510641044,"6600-1",0.571964184908934,0.573272863165423,0.600065164191547,0.566788064197243,0.569409184776026
0.629791488800657,"6600-1",0.561176034233553,0.562563970686049,0.590035174896507,0.555643197178851,0.558410892865676
0.653523252037666,"6600-1",0.550285925962589,0.551757109316118,0.579912622126788,0.544378043702899,0.547294444501515
0.67814927408311,"6600-1",0.539303654727483,0.540862189535792,0.569706624742638,0.532997750787497,0.536068560605654
0.703703252341116,"6600-1",0.528239630431878,0.529889731154491,0.55942685862084,0.521509872677986,0.524742531419527
0.730220153999275,"6600-1",0.517104867927881,0.518846573536832,0.549083545806176,0.509922303571007,0.513326207823188
0.757736263876537,"6600-1",0.505910972083125,0.507737890802778,0.53869396492415,0.498248626194028,0.501829511725754
0.786289234074115,"6600-1",0.494670117944927,0.496582467157804,0.528266504083871,0.486499736063276,0.490264866539568
0.815918135497332,"6600-1",0.483395025731302,0.485397578858601,0.517810664268846,0.47468715002759,0.478643358307983
0.846663511318905,"6600-1",0.472098930408882,0.474193221212328,0.507338778031956,0.462822904879976,0.46698792183392
0.878567432456834,"6600-1",0.460795545655501,0.463005467875593,0.49686360773857,0.450919529670667,0.455298140951808
0.911673555142801,"6600-1",0.449499022050623,0.45182914554394,0.486398305907259,0.438991043492832,0.443587000661202
0.946027180659862,"6600-1",0.438223899390267,0.440659364256819,0.475956370217859,0.427051882646457,0.431869783013581
0.981675317331174,"6600-1",0.426985053084813,0.429518080557427,0.465741299788742,0.415106446323954,0.420160064078886
1.01866674484456,"6600-1",0.415797634667927,0.418429174482761,0.455655182264236,0.403185544997743,0.408471703047857
1.05705208100098,"6600-1",0.404677006522885,0.407407747435111,0.445644965259002,0.391294700259741,0.396818673274863
1.09688385097818,"6600-1",0.393638671018127,0.396466155894147,0.435745474733622,0.379448820398841,0.385214663557985
1.13821655920433,"6600-1",0.382698194336557,0.385616166182866,0.425585876034147,0.367666249894943,0.373659978019005
1.18110676394006,"6600-1",0.371871125381881,0.374878391702359,0.41533586664217,0.355957993592786,0.362171553312369
1.2256131546708,"6600-1",0.361172910248986,0.36426790576408,0.405483539283487,0.344335849788433,0.350773159068288
1.27179663241547,"6600-1",0.350618802852598,0.353799580476127,0.395946536156333,0.33283892197985,0.339478756312115
1.31972039306138,"6600-1",0.340223772417274,0.343523775384473,0.386210887589251,0.321432706243506,0.328301508273469
1.36945001383924,"6600-1",0.330002408640272,0.33344693126408,0.376823145490324,0.31018180587914,0.31725609324323
1.42105354305689,"6600-1",0.319968825444388,0.323519725430951,0.367331526203703,0.299061961333873,0.306355949797332
1.47460159321419,"6600-1",0.310136564337919,0.313767792624289,0.358107517657547,0.288119015022225,0.295614127184179
1.53016743762679,"6600-1",0.300518498490515,0.30422608289938,0.349267308324403,0.277328929429748,0.285043491089507
1.58782711069079,"6600-1",0.291126738713685,0.294891444754642,0.340820002662369,0.266700975310876,0.274675882879932
1.64765951192565,"6600-1",0.281972542599961,0.285786324276783,0.332905342958019,0.256294770234136,0.264507852648347
1.70974651393752,"6600-1",0.273066228121839,0.276922432564128,0.324899953485974,0.2461129810165,0.254599814178842
1.77417307445096,"6600-1",0.264417093017507,0.26830873713397,0.316927515718886,0.236173297811452,0.244877514602003
1.84102735256216,"6600-1",0.256033341291945,0.259953132140588,0.309593458937765,0.226479509043088,0.235316820396562
1.91040082937282,"6600-1",0.247922018136614,0.25188842746954,0.302616193329313,0.217013492077189,0.225992182959161
1.98238843316975,"6600-1",0.24008895451636,0.244156301570987,0.295913235047647,0.207760602075079,0.216948914813174
2.0570886693215,"6600-1",0.232538722586746,0.236707823908341,0.28952452687631,0.198759784153869,0.20815423015743
2.1346037550697,"6600-1",0.225274602987855,0.229502987498197,0.283569931446125,0.190067745603332,0.199613731274904
2.21503975939966,"6600-1",0.218298564911753,0.222582037509047,0.277873251223889,0.18163088935166,0.191331152929309
2.29850674818152,"6600-1",0.211611259661107,0.215945616900268,0.272185277327095,0.173441066319882,0.183330971091756
2.38511893478059,"6600-1",0.205212028208191,0.209593108664592,0.266564564339877,0.165532581026789,0.17561699581199
2.47499483634305,"6600-1",0.199098923029666,0.203523222897209,0.261452327940198,0.157881304619874,0.16817311868698
2.56825743597069,"6600-1",0.193268744237736,0.1977334878861,0.256716669040393,0.150505179631874,0.160939242773062
2.66503435100683,"6600-1",0.18771708975789,0.19219146865816,0.252221710851781,0.143413325439722,0.153991014792954
2.76545800766347,"6600-1",0.182438419024098,0.186916365698619,0.248000962329527,0.136639056067339,0.147398248855361
2.86966582222879,"6600-1",0.177426129381579,0.181898464077996,0.243864681403531,0.130126964033062,0.1409578409126
2.97780038910292,"6600-1",0.172672644113112,0.177137724983214,0.240023843944973,0.123896747050641,0.134775136660837
3.09000967591916,"6600-1",0.168169510746127,0.172658453821618,0.236427587764157,0.117945708605403,0.128848019681682
3.20644722601789,"6600-1",0.163907508062975,0.168438800519933,0.232952620223596,0.112283143387979,0.123215187760421
3.32727236854996,"6600-1",0.159876760034489,0.164389165618475,0.229579113581406,0.106921449541174,0.117869332822877
3.45265043649724,"6600-1",0.156066854734906,0.160558174061118,0.226526250152848,0.101788273863271,0.112697201324743
3.58275299290864,"6600-1",0.152466966181234,0.156939199941251,0.223695760464847,0.0969112273589195,0.107740776233283
3.71775806566106,"6600-1",0.149065976977622,0.153521974346411,0.220966034004666,0.0923516369443677,0.103112328005116
3.85785039106668,"6600-1",0.145852599638863,0.150296039888246,0.218397189052476,0.0881109621819196,0.0987257710592538
4.00322166665973,"6600-1",0.142815494518381,0.147250857466158,0.215981345295099,0.0840145784198101,0.0945537779947322
4.15407081350887,"6600-1",0.139943382374387,0.144375908131986,0.213705256493562,0.0801264265449629,0.0905398238140823
4.31060424841397,"6600-1",0.137225149770412,0.141660788460797,0.211558850753123,0.076467154633172,0.0868422277535456
4.47303616635972,"6600-1",0.134649945717966,0.139095298021791,0.209532306704547,0.0730687758504818,0.0832284847602165
4.64158883361278,"6600-1",0.132207268222409,0.136669517767964,0.207616123352816,0.0698315547576068,0.079807913163858
4.81649289186326,"6600-1",0.129887039679151,0.134373878415734,0.205801181415095,0.0667791096024045,0.0767176889303981
4.9979876738269,"6600-1",0.127679670375574,0.13213944555122,0.204078795641287,0.063957313529513,0.0736851271388356
5.1863215307398,"6600-1",0.125576109673256,0.130010744196614,0.202440757820399,0.0613251558580697,0.070796034049565
5.3817521721937,"6600-1",0.123567884763328,0.127987938160874,0.200879370384489,0.0588612255259007,0.068072616304745
5.58454701877694,"6600-1",0.121647127193807,0.126096580586078,0.1993874707231,0.0565529207609033,0.0655082110716758
5.79498356800364,"6600-1",0.119806587650745,0.124318270942463,0.197958446508481,0.0544487328467159,0.0631124734904632
6.01334977403179,"6600-1",0.118039639725841,0.122625345933993,0.196586242500439,0.0524747735926877,0.0609072068592096
6.23994444168982,"6600-1",0.116340273614307,0.121012024581137,0.195265359444766,0.0506571017825488,0.0588472029621418
6.47507763535091,"6600-1",0.114703080852973,0.11947297950165,0.193990845797533,0.0489991868807457,0.0569190978512236
6.71907110321443,"6600-1",0.113123231326931,0.118003310575574,0.19275828309694,0.0474607875186117,0.0551007599105742
6.97225871757513,"6600-1",0.111596443842892,0.11659851468412,0.191563765863972,0.0460426331979407,0.0534113095530479
7.23498693168257,"6600-1",0.110118951590505,0.115254160894838,0.190407830919098,0.0447674726374521,0.0517960268275415
7.50761525381585,"6600-1",0.108687463792921,0.11396415654266,0.18930724961209,0.0436042125086571,0.0503169565119576
7.79051673922241,"6600-1",0.107299124790152,0.112716119201391,0.188233019316126,0.0425411941063451,0.0489536817065402
8.08407850059403,"6600-1",0.105951471709831,0.11143842043626,0.18718308895101,0.0415786622883448,0.0476891727894057
8.3887022377786,"6600-1",0.104642391767031,0.110164176062625,0.186155788438674,0.0407096017508791,0.0465160104516675
8.70480478745237,"6600-1",0.103370080105298,0.108928652864644,0.185149792153067,0.0399199259456782,0.0454293365766515
9.03281869350499,"6600-1",0.10213299895225,0.107703908342223,0.184164082106896,0.0392255922295902,0.0444094520287148
9.37319279891774,"6600-1",0.100929838721593,0.106471690885173,0.18319791152118,0.0385988342133734,0.0434426182841606
9.72639285994486,"6600-1",0.0997594815549774,0.105415007546136,0.182250769339418,0.0380404443346557,0.0425671698796529
10.0929021834384,"6600-1",0.0986209676664381,0.104482713406849,0.181322346160376,0.0375451834425189,0.0417873736737008
10.473222288189,"6600-1",0.0975134647327684,0.103631943320833,0.180314192084278,0.037107417075383,0.0410587342094103
10.8678735911864,"6600-1",0.0964362404674251,0.102704584355293,0.179348248262217,0.0367222081708643,0.0403908889688184
11.2773961197409,"6600-1",0.0953886384247923,0.101653591191487,0.178471950698182,0.0363770988318434,0.0397746091595773
11.7023502504379,"6600-1",0.0943700570061845,0.100579681987865,0.177614342761875,0.0360823119066481,0.0391956341324976
12.1433174759379,"6600-1",0.0933799315784694,0.099672781685041,0.176760476983291,0.0358304832898541,0.038668133336214
12.6009012006713,"6600-1",0.0924177195696204,0.0988320743842249,0.175927594607559,0.0356125296449425,0.0381908397169246
13.0757275665162,"6600-1",0.0914828883714673,0.0979303263960634,0.175115982685339,0.0354243643616394,0.0377563862009087
13.5684463095896,"6600-1",0.0905749058566982,0.0970066856141178,0.174325949771282,0.035262224378936,0.0373643069628245
14.079731649324,"6600-1",0.0896932333029729,0.0961919149533355,0.173557811992797,0.035125700322183,0.0370110564327867
14.6102832110459,"6600-1",0.0888373205099799,0.0953940353153299,0.172811880874412,0.0350079264180998,0.0367077897503879
15.1608269833196,"6600-1",0.0880066028936405,0.0946577892259655,0.172088452860674,0.0349093314706612,0.0364478617838001
15.7321163113646,"6600-1",0.0872005003437862,0.0938727943326667,0.171387800469994,0.0348272948398625,0.036213144533167
16.3249329279076,"6600-1",0.0864184176360378,0.0930801597246691,0.170710165000386,0.0347591781383119,0.0359999783618946
16.9400880228787,"6600-1",0.0856597461940865,0.092321481790391,0.170055750695539,0.034701162851009,0.035802295984383
17.5784233534159,"6600-1",0.0849238670041218,0.0915860881745259,0.169424720266362,0.0346535297997685,0.0356260268576971
18.2408123956965,"6600-1",0.0842101544881028,0.0909193123350225,0.168817191649703,0.0346171282614926,0.0354694220751559
18.9281615401725,"6600-1",0.0835179811465224,0.0902220987691959,0.168233235873063,0.0345877921447937,0.0353308114019438
19.6414113318434,"6600-1",0.0828467227841754,0.0895702617668692,0.167673528850289,0.0345637244782516,0.0352085553259266
20.3815377572667,"6600-1",0.0821957641344205,0.0889514889256426,0.167137512956064,0.0345444684540219,0.0351011252176339
21.1495535800634,"6600-1",0.0815645046989269,0.0883581441439524,0.166624902231504,0.034529441229193,0.0350045751135933
21.9465097267499,"6600-1",0.0809523646216017,0.0877899060046121,0.166135576386593,0.03451774953286,0.0349163569532866
22.7734967247891,"6600-1",0.080358790418046,0.0872464439395949,0.165669369879874,0.0345087248371174,0.0348462373078039
23.6316461948315,"6600-1",0.0797832603863462,0.0867274186045887,0.16522607323797,0.0345019017022993,0.0347869518952978
24.5221323991854,"6600-1",0.0792252895320586,0.0862352232824529,0.164805434440252,0.0344966203555927,0.0347337980263078
25.4461738486377,"6600-1",0.0786844338506002,0.0857322394559015,0.164407160265256,0.0344927216554423,0.0346885784998631
26.4050349698218,"6600-1",0.0781602938244082,0.0852898146497819,0.164030917519964,0.0344898388308124,0.0346503934906206
27.4000278354163,"6600-1",0.0776525170104453,0.0848769563645607,0.163676334100632,0.0344877374093842,0.0346183698539047
28.4325139595394,"6600-1",0.0771607996158686,0.0844746005474258,0.163342999862985,0.0344862061659376,0.0345916893457053
29.5039061607991,"6600-1",0.076684886985635,0.0840924679211453,0.16303046730894,0.0344851181989981,0.0345696027612165
30.6156704955448,"6600-1",0.0762245729548787,0.0837227807854445,0.162738252125091,0.0344843521005556,0.0345514570049679
31.7693282639694,"6600-1",0.0757796980502192,0.083376687276928,0.162465833633387,0.0344838198477574,0.0345366664443406
32.9664580918035,"6600-1",0.075350146556738,0.0830538064959887,0.162212655235485,0.0344834552108658,0.0345246957272852
34.2086980904535,"6600-1",0.0749358425000531,0.0827533057858453,0.161978124947812,0.0344832069947282,0.0345149353849945
35.4977480985362,"6600-1",0.0745367446245786,0.0824743523276238,0.161761616133573,0.0344830406291204,0.0345074740967352
36.8353720078807,"6600-1",0.0741528404785607,0.0822161119954535,0.161559962016509,0.0344829330313045,0.0345014890482698
38.2234001771767,"6600-1",0.0737841397428195,0.0819777479687692,0.161375505739444,0.0344828646177491,0.0344967966629202
39.6637319365748,"6600-1",0.0734306669624324,0.0817584192988431,0.161207590676325,0.0344828218815374,0.0344931753830766
41.1583381866649,"6600-1",0.0730924538581925,0.0815572796215763,0.161055366504001,0.0344827959784362,0.0344904054345649
42.7092640953886,"6600-1",0.072769531407064,0.0813734761945831,0.160917967111348,0.0344827806251616,0.0344883094412993
44.3186318965776,"6600-1",0.0724619218877522,0.081206149414276,0.160794514900391,0.0344827713431272,0.0344867411911093
45.9886437939448,"6600-1",0.0721696310887859,0.08105443293914,0.160684125405817,0.0344827658332535,0.0344855815053428
47.7215849745052,"6600-1",0.0718926408722457,0.0809174545101286,0.160585912214739,0.0344827626245402,0.0344847343747443
49.5198267355465,"6600-1",0.0716309022766625,0.080794337519896,0.160498992144509,0.0344827607734115,0.0344841233987843
51.3858297294321,"6600-1",0.0713843293280253,0.0806842033413677,0.160422490612584,0.0344827597664344,0.0344836885551688
53.3221473306725,"6600-1",0.0711527937087323,0.0805861743849913,0.160355547110496,0.034482759209999,0.0344833833151846
55.3314291298759,"6600-1",0.0709361204112952,0.0804993778149584,0.160297320675446,0.0344827589153255,0.034483172109511
57.4164245593572,"6600-1",0.0707340844773346,0.0804229498196494,0.16024699523935,0.0344827587642962,0.0344830281388022
59.5799866553662,"6600-1",0.0705464088936529,0.0803560403022191,0.160203784727379,0.0344827586888595,0.0344829315142539
61.8250759620858,"6600-1",0.0703727636867672,0.0802978178349897,0.160166937776888,0.0344827586521748,0.0344828677059152
64.1547645827376,"6600-1",0.0702127662260925,0.08024747470712,0.160135741953446,0.0344827586348237,0.0344828262709436
66.5722403833442,"6600-1",0.0700659827148725,0.0802042315864879,0.160109527353171,0.0344827586268501,0.0344827998304147
69.0808113548945,"6600-1",0.0699319308178313,0.0801673417685006,0.160087669499251,0.0344827586232937,0.0344827832616169
71.6839101398858,"6600-1",0.0698100833461925,0.0801360994701809,0.160069591464201,0.034482758621756,0.0344827730727953
74.3850987294337,"6600-1",0.0696998728949524,0.0801098378828069,0.16005476517678,0.0344827586211121,0.0344827669287699
77.1880733373793,"6600-1",0.0696006973047753,0.080087934733656,0.160042711901882,0.0344827586208514,0.0344827632983966
80.0966694580603,"6600-1",0.0695119258021736,0.080069814559416,0.160033001911443,0.0344827586207494,0.0344827611980995
83.1148671146713,"6600-1",0.0694329056572168,0.080054950161116,0.160025253392716,0.0344827586207095,0.034482760009347
86.2467963053897,"6600-1",0.0693629691882083,0.0800428632202173,0.160019130665597,0.0344827586206954,0.0344827593516568
89.4967426547247,"6600-1",0.0693014409378205,0.0800331240889487,0.16001434180169,0.0344827586206914,0.0344827589962748
92.8691532778187,"6600-1",0.069247644845171,0.0800253507991273,0.160010635753508,0.0344827586206899,0.0344827588088938
96.3686428657261,"6600-1",0.0692009112432587,0.0800192073610771,0.16000779911196,0.034482758620689,0.0344827587125753
100,"6600-1",0.0691605835208883,0.0800144014466006,0.16000565261392,0.0344827586206882,0.034482758664355
